,file,language,header1,header2,paragraph
2424,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,POUŽÍVANIE ČASOVAČA,,"• Ak chcete skontrolovať naprogramovaný čas, stlačte tlačidlo Y. Naprogramovaný čas sa zobrazí na 3 sekundy, a potom sa vráti na čas dňa."
2425,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,POUŽÍVANIE ČASOVAČA,,"• Ak chcete zrušiť časovač pred začiatkom prekvapkávania, stlačte a podržte tlačidlo Y na 5 sekúnd, až kým Y nezhasne a ikonka Y nezmizne z displeja. "
2426,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,POUŽÍVANIE ČASOVAČA,,"• Ak chcete kávovar zastaviť počas prekvapkávania, stlačte tlačítko +."
2427,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,RÝCHLA ŠÁLKA,,Ak chcete rýchlu šálku kávy pred ukončením prekvapkávacieho cyklu:
2428,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,RÝCHLA ŠÁLKA,,1. 
2429,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,RÝCHLA ŠÁLKA,,"Kanvicu môžete kedykoľvek odobrať. Ventil proti kvapkaniu zabráni tomu, aby káva kvapkala na ohrievaciu platňu."
2430,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,RÝCHLA ŠÁLKA,,2. 
2431,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,RÝCHLA ŠÁLKA,,"Aby ste predišli preliatiu držiaka filtra, vráťte kanvicu na miesto do 20 sekúnd.  "
2432,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,RÝCHLA ŠÁLKA,,3. 
2433,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,RÝCHLA ŠÁLKA,,"Keď kanvicu vrátite na miesto, otvorí sa ventil proti kvapkaniu, aby prepustil všetku zostávajúcu kávu. "
2434,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,CELKOVÉ ČISTENIE,1. 
2435,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,CELKOVÉ ČISTENIE,Spotrebič vytiahnite zo zásuvky a nechajte vychladnúť.
2436,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,CELKOVÉ ČISTENIE,2. 
2437,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,CELKOVÉ ČISTENIE,Vyklopte obsah držiaka na filter do koša.
2438,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,CELKOVÉ ČISTENIE,3. 
2439,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,CELKOVÉ ČISTENIE,Všetky povrchy utrite čistou vlhkou utierkou.
2440,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,CELKOVÉ ČISTENIE,4. 
2441,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,CELKOVÉ ČISTENIE,Varnú kanvicu a držiak filtra umývajte ručne. Zásobník vytrite kuchynskou papierovou utierkou.
2442,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,CELKOVÉ ČISTENIE,5. 
2443,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,CELKOVÉ ČISTENIE,Vytieňovanú plochu zobrazenú na Obr. H utrite vlhkou kuchynskou utierkou. V prípade potreby použite na uvoľnenie zvyškov kávy kefku.
2444,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,CELKOVÉ ČISTENIE,Pozn.: 
2445,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,CELKOVÉ ČISTENIE,"Ak ste kávovar nepoužívali viac ako 4 týždne, odporúčame, aby ste pred opätovnou prípravou kávy postupovali podľa krokov pod hlavičkou PRED PRVÝM POUŽITÍM."
2446,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,"Mlynček je možné za účelom čistenia rozobrať. Ak skúsite mlynček rozobrať bez toho, aby ste najskôr odstránili všetky nadbytočné zrná, bude veľmi ťažké ho poskladať späť správne. Mlynček nie je možné čistiť, ak je kávovar v režime Udržiavania teploty. Postupujte nasledovne: "
2447,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,1. 
2448,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,"Otočte zásobník na kávové zrná a veko proti smeru hodinových ručičiek, až kým symbol d nie je zarovno so symbolom u (Obr. A).  "
2449,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,2. 
2450,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,"Zásobník vyberte, veko zložte a vysypte všetky kávové zrná. Zásobník vytrite kuchynskou papierovou utierkou."
2451,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,3. 
2452,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,"Veko vráťte na miesto, potom založte zásobník na kávovar tak, aby bol symbol d zarovno so symbolom u. Otočte zásobníkom v smere hodinových ručičiek, až kým symbol d nebude zarovno so symbolom l (Obr. B)."
2453,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,4. 
2454,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,Ovládač hrúbky mletia otočte na jemné nastavenie (l). 
2455,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,5. 
2456,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,"Stlačte tlačidlo g, aby ste zvolili nastavenie pre 6 šálok."
2457,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,6. 
2458,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,"Stlačte tlačidlo +. Po chvíli sa spustí mlynček. Po zastavení stlačte tlačidlo +, až kým svetelná kontrolka + nezhasne."
2459,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,7. 
2460,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,"Postupujte znovu podľa kroku 1, aby ste vybrali zásobník na kávové zrná."
2461,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,8. 
2462,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,Ovládač hrúbky mletia otočte na nastavenie r (Obr. C).
2463,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,9. 
2464,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,Nadvihnite rukoväť na hlave mlynčeka (Obr. D). 
2465,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,"10. Vytiahnite hlavu mlynčeka z tela prístroja (Obr. E). Ak sa nedá vytiahnuť ľahko, uistite sa, či sú značky  na hlave mlynčeka zarovno so značkami b (Obr. G)."
2466,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,11. 
2467,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,"Pomocou čistiacej kefky vyčistite hlavu mlynčeka a oblasť v prístroji, do ktorej zapadá. Nepoužívajte vodu."
2468,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,"12. Hlavu mlynčeka vráťte na miesto tak, že značky  na hlave zarovnáte so značkami b a zatlačíte ju nadol (Obr. G). Rukoväť zložte naspäť dole. "
2469,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,13. Ovládač hrúbky mletia otočte na akékoľvek nastavenie hrúbky mletia.
2470,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,ČISTENIE MLYNČEKA,14. Zásobník vráťte na miesto.
2471,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,SAMOČISTENIE ,"Po 60 cykloch prekvapkávania sa na displeji zobrazí CLE (ČIST) a ikonka c, čo znamená, že prístroj vyžaduje odvápnenie. Odvápnenie spláchne usadeniny, ktoré sa časom prirodzene vytvárajú."
2472,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,SAMOČISTENIE ,1. 
2473,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,SAMOČISTENIE ,Na odstraňovanie vodného kameňa používajte prostriedok vhodný na plastové výrobky. Postupujte podľa inštrukcií na obale prostriedku.
2474,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,SAMOČISTENIE ,2. 
2475,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,SAMOČISTENIE ,Do zásobníka na vodu nalejte odvápňovací roztok po značku max. 
2476,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,SAMOČISTENIE ,3. 
2477,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,SAMOČISTENIE ,Stlačte tlačidlo c. 
2478,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,SAMOČISTENIE ,4. 
2479,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,SAMOČISTENIE ,Spustí sa automatický samočistiaci proces a bude pokračovať asi 45 minút.
2480,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,SAMOČISTENIE ,5. 
2481,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,SAMOČISTENIE ,Po ukončení procesu sa kávovar vypne.
2482,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,SAMOČISTENIE ,• Výrobky vrátené v rámci záruky s poruchami spôsobenými vodným kameňom budú opravené za poplatok.
2483,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,OPAKOVANIE ČISTENIA,Denne - odstráňte akékoľvek kávové usadeniny a papierové filtre podľa potreby. Vyčistite držiak filtra a kanvicu. Vytieňovanú plochu zobrazenú na Obr. H utrite vlhkou kuchynskou utierkou. Na uvoľnenie zvyškov kávy použite podľa potreby kefku.
2484,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,STAROSTLIVOSŤ A ÚDRŽBA,OPAKOVANIE ČISTENIA,Týždenne - vyčistite mlynček.
2485,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,CHYBOVÉ KÓDY,,Na pomoc pri riešení problémov vám môže kávovar zobraziť jeden z nasledujúcich chybových kódov.
2486,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,CHYBOVÉ KÓDY,VÝZNAM,E01Zásobník na kávové zrná nie je správne založený. Vyberte zásobník na zrná a založte ho znovu.
2487,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,CHYBOVÉ KÓDY,VÝZNAM,"E02Uzávierka je otvorená (umiestnená pod hlavou mlynčeka). Prístroj vytiahnite zo zásuvky a nechajte ho vychladnúť. Utrite vytieňovanú plochu zobrazenú na Obr. H vlhkou kuchynskou utierkou. Na uvoľnenie zvyškov kávy použite kefku, ak je to potrebné."
2488,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,CHYBOVÉ KÓDY,VÝZNAM,"E03Uzávierka sa nedá zatvoriť (umiestnená pod hlavou mlynčeka). Prístroj vytiahnite zo zásuvky a nechajte ho vychladnúť. Utrite vytieňovanú plochu zobrazenú na Obr. H vlhkou kuchynskou utierkou. Na uvoľnenie zvyškov kávy použite kefku, ak je to potrebné."
2489,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,RECYKLÁCIA,,"WAby sme sa vyhli environmentálnym a zdravotným problémom vyplývajúcim z nebezpečných látok, prístroje a nabíjateľné a nenabíjateľné batérie označené niektorým z týchto symbolov nesmú byť vyhadzované do netriedeného komunálneho odpadu. Vždy odovzdávajte elektrické a elektronické výrobky a tam, kde je to možné, aj nabíjateľné a nenabíjateľné batérie, na k tomu určených oficiálnych recyklačných/zberných miestach."
2490,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,sk,RECYKLÁCIA,,"GBDEFRNLITESPTDKSENOFIRUCZSKPLHRSIGRHUTRROBGAEInstrukcję należy przeczytać, zachować, przekazać kolejnemu użytkownikowi, jeśli odstępujemy urządzenie innej osobie. Wyjmij z opakowania przed użyciem."
2491,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,"Postępuj zgodnie ze wskazówkami dotyczącymi bezpieczeństwa, między innymi:"
2492,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,"Urządzenie może być używane przez osoby o ograniczonej sprawności fizycznej, czuciowej lub psychicznej lub osoby niemające doświadczenia lub znajomości urządzenia, jeżeli odbywa się to pod nadzorem / z instruktażem, oraz są świadome istniejących zagrożeń. "
2493,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,Dzieci nie powinny używać lub bawić się urządzeniem.
2494,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,Przechowuj urządzenie i przewód zasilania w miejscu niedostępnym dla dzieci.
2495,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,Niewłaściwe użytkowanie urządzenia może spowodować obrażenia ciała.
2496,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,"h Powierzchnie urządzenia rozgrzewają się. Resztkowe ciepło powoduje, że powierzchnie jeszcze pozostają gorące po użyciu."
2497,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,Nie zanurzaj korpusu urządzenia w cieczy.
2498,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,"Jeżeli przewód zasilający ulegnie uszkodzeniu, powinien być wymieniony przez producenta, jego serwis techniczny lub specjalistyczny zakład naprawczy w celu uniknięcia zagrożenia."
2499,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,Na powierzchni elementów grzewczych po wyłącze niu utrzymuje się ciepło resztkowe.
2500,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,W trakcie pracy urządzenia nie wstawiać ekspresu do kawy w szafkę.
2501,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,"Używaj urządzenia zgodnie z niniejszą instrukcją. Każde niewłaściwe zastosowanie może spowodować uszkodzenie ciała, porażenie prądem lub inne niebezpieczeństwo."
2502,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,"Urządzenie może być użytkowane przez osoby o ograniczonej sprawności fizycznej, czuciowej lub psychicznej lub osoby niemające doświadczenia lub znajomości urządzenia, jeżeli odbywa się to pod nadzorem /z instruktażem oraz są świadome istniejących zagrożeń."
2503,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,Urządzenie przeznaczone jest do użytku w gospodarstwie domowym i podobnych zastosowaniach jak:
2504,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,"• obiekty gastronomiczne w powierzchniach handlowych, biurach i innych miejscach pracy,• do użytku przez gości w hotelach, motelach i innym środowisku mieszkalnym;"
2505,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,• obiekty oferujące nocleg ze śniadaniem;
2506,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,• gospodarstwa rolne.
2507,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,"b Nie należy używać tego urządzenia w pobliżu wanny, prysznica, umywalki lub innych naczyń zawierających wodę."
2508,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,"• Ustaw urządzenie na stabilnej, równej i termoodpornej powierzchni."
2509,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,• Nigdy nie używaj urządzenia niezgodnie z jego przeznaczeniem określonym w niniejszej instrukcji.
2510,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,WSKAZÓWKI DOTYCZĄCE BEZPIECZEŃSTWA,,• Nigdy nie używaj uszkodzonego urządzenia lub jeśli zaczęło wadliwie działać.
2511,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,CZĘŚCI,,1. 
2512,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,CZĘŚCI,,Lej podający ziarna kawy i pokrywa 2. 
2513,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,CZĘŚCI,,Regulator grubości mielenia3. 
2514,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,CZĘŚCI,,Zbiornik wody4. 
2515,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,CZĘŚCI,,Wyświetlacz5. 
2516,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,CZĘŚCI,,Panel sterowania6. 
2517,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,CZĘŚCI,,Płyta grzejna7. 
2518,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,CZĘŚCI,,Dzbanek8. 
2519,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,CZĘŚCI,,Komora gniazda filtra9. 
2520,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,CZĘŚCI,,Gniazdo filtra10. Papierowy filtr nr 4 (nie ma w dostawie)11. 
2521,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,CZĘŚCI,,Szczoteczka czyszcząca
2522,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,PRZED PIERWSZYM UŻYCIEM,,"Postępuj zgodnie ze wskazówkami podanymi w punkcie WYKORZYSTANIE TRYBU KAWY JUŻ ZMIELONEJ, ale BEZ papierowego filtra i kawy. Gdy woda przejdzie przez ekspres, wylej wodę. Umyj i wysusz dzbanek."
2523,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,SCHOWEK NA PRZEWÓD,,Nadmiar przewodu zasilającego można wepchnąć z powrotem w korpus urządzenia.
2524,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,SCHOWEK NA PRZEWÓD,,"Schowaj nadmiar przewodu, wciskając go z powrotem w korpus urządzenia."
2525,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,USTAW ZEGAR,,"Do zaparzania kawy nie jest konieczne ustawienie zegara. Jednak, jeśli chcesz użyć funkcji timera, trzeba zegar ustawić.  "
2526,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,USTAW ZEGAR,,1. 
2527,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,USTAW ZEGAR,,Włóż wtyczkę do gniazdka elektrycznego.
2528,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,USTAW ZEGAR,,2. 
2529,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,USTAW ZEGAR,,Na wyświetlaczu będzie migać 12:00.
2530,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,USTAW ZEGAR,,3. 
2531,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,USTAW ZEGAR,,"Użyj przycisków hr (godz) i min (min), aby ustawić prawidłowy czas w formacie 24-godzinnym."
2532,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,USTAW ZEGAR,,• Zegar zachowa ustawienia do chwili odłączenia ekspresu do kawy.
2533,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,USTAW ZEGAR,,"• Użyj przycisków hr (godz) i min (min), aby ustawić nowy czas. Jeśli nie naciśniesz przycisków hr (godz) lub min (min) w ciągu 15 sekund, ekspres do kawy wróci do wyświetlania wcześniej ustawionego czasu."
2534,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,ELEMENTY STERUJĄCE I WYŚWIETLACZ,ELEMENTY STERUJĄCE,"hr, minDo ustawiania czasu (godziny i minuty)bbDo wyboru mocy kawy. W trybie Zmiel i Zaparz dostępne są następujące opcje: "
2535,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,ELEMENTY STERUJĄCE I WYŚWIETLACZ,ELEMENTY STERUJĄCE,b zwykła bb średnia bbb mocna. Ustawieniem domyślnym jest bb. W trybie kawy już zmielonej opcjami są WYŁĄCZONY lub WŁĄCZONY. 
2536,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,ELEMENTY STERUJĄCE I WYŚWIETLACZ,ELEMENTY STERUJĄCE,"gIlość filiżanek kawy do zaparzenia (tylko w trybie Zmiel i Zaparz). Wybór ilości kawy, jaką trzeba zmielić  w zależności od ilości wody w zbiorniku. Opcje: "
2537,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,ELEMENTY STERUJĄCE I WYŚWIETLACZ,ELEMENTY STERUJĄCE,", , ,  i . Ustawieniem domyślnym jest ."
2538,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,ELEMENTY STERUJĄCE I WYŚWIETLACZ,ELEMENTY STERUJĄCE,YDo nastawienia zegara.
2539,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,ELEMENTY STERUJĄCE I WYŚWIETLACZ,ELEMENTY STERUJĄCE,sWybór trybu. Przycisk wybiera albo tryb Zmiel i Zaparz (na wyświetlaczu pokazuje się g) lub tryb kawy przed zmieleniem (na wyświetlaczu pokazuje się s). 
2540,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,ELEMENTY STERUJĄCE I WYŚWIETLACZ,ELEMENTY STERUJĄCE,+Rozpoczyna proces parzenia kawy.
2541,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,ELEMENTY STERUJĄCE I WYŚWIETLACZ,ELEMENTY STERUJĄCE,cUruchamia tryb samoczyszczenia.
2542,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,ELEMENTY STERUJĄCE I WYŚWIETLACZ,IKONY NA WYŚWIETLACZU,"b,  bb,  bbbPokazuje aktualnie wybraną moc kawy. W trybie Zmiel i Zaparz wyświetlacz pokazuje: "
2543,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,ELEMENTY STERUJĄCE I WYŚWIETLACZ,IKONY NA WYŚWIETLACZU,b zwykła bb średnia bbb mocna. Jeśli w trybie kawy już zmielonej tryb mocy jest ustawiony na WYŁĄCZONY ikona b nie pokazuje się. Jeśli tryb mocy jest ustawiony na WŁĄCZONY na wyświetlaczu pokaże się b. 
2544,example_pdfs/N25610-56_9707_11_OCT19_Russelhobbs.pdf,pl,ELEMENTY STERUJĄCE I WYŚWIETLACZ,IKONY NA WYŚWIETLACZU,", , ,  i Pokazuje aktualnie wybraną ilość filiżanek parzonej kawy (tylko w trybie Zmiel i Zaparz)."
